"","a","p","f_m","f_p","mosq_m","N_init","beta_min_m"
"38",0.567934817647223,0.24687667503653,0.973152796752091,0.953355090747184,3.79353741456167,126100.923914087,0.921023492268187
"39",0.578091596877172,0.213252516423435,0.966210691089908,0.947989740732308,4.00388410661084,152597.826907082,0.881774477852722
"40",0.552949728437049,0.224422227905587,0.970012569730588,0.938492397731038,3.66804082707724,135972.387941451,0.873619043919791
"41",0.590316381143275,0.228256961503101,0.963633457129544,0.947083863446606,3.89263624227168,139795.468707829,0.900006685239035
"42",0.568339382878519,0.244056001347073,0.967153772390051,0.934970117047333,3.87560337066511,134781.154309676,0.847468408121973
"43",0.589736748144995,0.252564186831433,0.966781596494704,0.961034494841722,3.99160209889526,130725.230521472,0.942008243443525
"44",0.575853315208512,0.214564952183325,0.966098198792141,0.947741062295992,3.81075925380716,147160.265057261,0.879605435060885
"45",0.554797642356896,0.244994401703407,0.967426502751354,0.942798141732498,3.65959940369682,129007.120669117,0.88380908062375
"46",0.599073194504093,0.255115588163595,0.975710457620616,0.957790915340023,4.02439907771295,133053.180754487,0.923339080458237
"47",0.555719316674578,0.218707968977767,0.973666815110589,0.948196621101279,3.67357075588666,141599.224699417,0.910037109552703
"48",0.621253863289813,0.270988974123839,0.976336193660105,0.956893541996517,4.1206292256559,125387.365596594,0.946791776277416
"49",0.603653221820869,0.271520941504883,0.971713151938443,0.956329005462237,4.09370667636132,124853.298285544,0.919466211007442
"50",0.675968468612748,0.293210271737165,0.964448374211822,0.960198432308352,4.46914111078524,127740.338551675,0.92178218238801
"51",0.609273448087105,0.218160005407697,0.957209813119182,0.948243438103092,3.97586145411807,147711.148953019,0.885466621779679
"52",0.594969967615579,0.252208901443576,0.965071353812623,0.949669379630091,3.88544233414663,132633.766601922,0.938201768346893
"53",0.577092119972204,0.225101421720958,0.981347429393413,0.952106404259947,4.02128401710732,142869.467995717,0.89738267866643
"54",0.576969539159004,0.207266485093159,0.969987990905399,0.941384470175843,3.83694139870272,155929.994490955,0.88692357356088
"55",0.559906393333645,0.25667368312223,0.969340658344384,0.950091357352046,4.00632476209739,126681.725183699,0.888831017251519
"56",0.593290025318364,0.238228144609431,0.963894430247738,0.952016642265264,4.08194219223528,142656.066763319,0.894880278280675
"57",0.625662385401071,0.282826642862713,0.970873395429865,0.956137215127494,3.83684817944907,110822.40187979,0.947744916039995
"58",0.57742624566026,0.256541013544056,0.982197589746417,0.929658904891735,3.99816048809568,131840.634188323,0.80019174314377
"59",0.608152933830393,0.236793704392811,0.971605457715736,0.957648451276219,4.10997096410892,139787.346949204,0.90919516192979
"60",0.592035351362111,0.22079719068403,0.970966909107697,0.946638011492576,3.871920589445,143157.614787281,0.865876199168647
"61",0.607365299974593,0.251795328771983,0.967830504070856,0.959516233048141,4.01476824287114,134685.831806337,0.923294811850569
"62",0.597925608333918,0.259199302512645,0.977205747297783,0.952157969811675,3.99544892279623,131231.682275808,0.907162408691646
"63",0.582053314341887,0.248494675268423,0.968478864095827,0.950519473393915,4.04782762585264,129583.437123539,0.882807253341399
"64",0.581037623275014,0.226974625787893,0.973677366578549,0.94229115688075,3.85979607665356,140901.086453713,0.85500535278884
"65",0.631282148591643,0.227794627890436,0.956107384480661,0.956486247160654,4.1524484558041,152858.381090028,0.943484278738409
"66",0.612321236229621,0.251442383784331,0.974127223880357,0.921810286188154,4.231089273989,136899.774324792,0.71198737191793
"67",0.584961925051814,0.204893640218802,0.968994195910527,0.934856669223907,3.75377021052448,154500.677686795,0.877804327635861
"68",0.554004645045192,0.23030283759299,0.982981406067955,0.949234126539268,3.92264484163624,143887.19506511,0.888395340603445
"69",0.593782443721468,0.236189314873808,0.968315475328878,0.932418296698729,3.94904683232993,136359.906104771,0.825443049910992
"70",0.618907505659244,0.25626200486498,0.976751765984092,0.946969155717577,3.96678419936564,122493.73327426,0.911814187109727
"71",0.592672520286302,0.234888918937289,0.970952248742578,0.943859965530235,3.90083377425683,138506.578822062,0.885338834975454
"72",0.570786991381633,0.249575930724282,0.970112060427935,0.94839331179811,3.79352894321335,128452.61253976,0.893099429405523
"73",0.660437122842166,0.287600131650356,0.975833274678347,0.958679087354857,4.30234063119145,124198.935915563,0.925294913416913
"74",0.612321236229621,0.251442383784331,0.974127223880357,0.921810286188154,4.231089273989,136899.774324792,0.71198737191793
"75",0.632608040763668,0.257284630710873,0.968102860002926,0.965845820214555,4.15908302307362,140643.262422948,0.958644316271239
"76",0.579749691376835,0.227055460180786,0.974533612418659,0.950588566584069,3.88967921535822,142064.081249282,0.868256823827359
"77",0.569515698653079,0.263228041317462,0.976994681393561,0.947884247738344,3.97997997299262,124772.715162788,0.881475688081569
"78",0.623173697418305,0.251453460302508,0.977283784868779,0.963438767923961,4.18951443243578,135615.979321352,0.934044898992084
"79",0.586335722246301,0.278408439170168,0.974793578617933,0.956046859766168,3.87353713795715,117527.05913886,0.909807849545473
"80",0.561323906938484,0.242666012059207,0.979361331776292,0.950850233770784,3.80532713441038,133676.489791903,0.886956362126108
"81",0.631330660061538,0.254284293606421,0.977130835421868,0.962771901643893,3.91884838237787,126731.786312197,0.972518555005382
"82",0.676584892160569,0.286732771362393,0.961693670727244,0.963760245639835,4.36690411856632,121294.919710433,0.931120902430831
"83",0.609502208385931,0.269536604744655,0.967174893027337,0.950910196163947,3.92786701692505,122829.208042059,0.930798746850115
"84",0.596797444449174,0.241495554505227,0.96557439747205,0.928600372682649,3.97628894809458,133781.596018494,0.780138403462357
"85",0.578684993883645,0.240578135286231,0.974184278220298,0.927678153625366,4.0481422672943,139098.558732927,0.773281025036168
"86",0.579167085395815,0.276107411443165,0.98357962748249,0.958611635475035,3.85709133034129,120291.953881303,0.934043394880124
"87",0.569650340265753,0.238626642371635,0.958542188835991,0.946575012535596,3.7958077716129,132655.234720873,0.916945813444925
"88",0.675968468612748,0.293210271737165,0.964448374211822,0.960198432308352,4.46914111078524,127740.338551675,0.92178218238801
"89",0.603439921322856,0.271101172240506,0.970468615273121,0.962519921732698,4.21751208712365,124550.940572739,0.903952901550343
"90",0.688735246914365,0.262007620930186,0.97032582172892,0.968218129633465,4.46132324604871,150022.897260062,0.962571412257873
"91",0.627832806351326,0.282114224309241,0.967037742499898,0.957086945230185,4.21109032217438,122326.637523094,0.922575362832838
"92",0.675968468612748,0.293210271737165,0.964448374211822,0.960198432308352,4.46914111078524,127740.338551675,0.92178218238801
"93",0.582096089245817,0.211051522996496,0.968114291343639,0.954794583983786,3.88023309831568,150590.611262097,0.928805875144416
"94",0.59338526226544,0.239511974150132,0.970944639014392,0.953415374286818,3.98629354653965,135619.694686417,0.909160375262505
"95",0.572657224919616,0.230588850368943,0.965845181957776,0.942806442759393,3.74889023930637,136936.644212132,0.902525575215319
"96",0.632557779044159,0.253279510967221,0.970412625957324,0.955023821593243,4.20972632877539,134981.52883114,0.924835359203512
"97",0.596797444449174,0.241495554505227,0.96557439747205,0.928600372682649,3.97628894809458,133781.596018494,0.780138403462357
"98",0.646295863966603,0.250859919072024,0.970590528280622,0.955092947125561,4.07550422811615,129932.10891832,0.951212595252028
"99",0.628295532752058,0.267924147589976,0.975141382037092,0.954147609300833,4.18822451625304,130228.325785825,0.917830404498911
"100",0.660437122842166,0.287600131650356,0.975833274678347,0.958679087354857,4.30234063119145,124198.935915563,0.925294913416913
"101",0.595902651623939,0.221254085643556,0.9801372780485,0.951590496944517,3.93129496373496,152982.843284673,0.937929642811081
"102",0.606874867918524,0.244055753821895,0.976930250796767,0.950146999147102,3.94650540990323,136549.915880811,0.931006060970902
"103",0.635014524914945,0.28420152431166,0.979512040161604,0.966187890714765,4.16189374843906,121568.612550692,0.927289237575573
"104",0.654371397527493,0.270121652466519,0.968031623131083,0.958210488566037,4.29268810695607,126810.437499753,0.922223755004698
"105",0.635014524914945,0.28420152431166,0.979512040161604,0.966187890714765,4.16189374843906,121568.612550692,0.927289237575573
"106",0.568498476337361,0.236310568698163,0.959578413702389,0.948486398445191,4.15024273369722,146205.896171014,0.870334834538376
"107",0.612321236229621,0.251442383784331,0.974127223880357,0.921810286188154,4.231089273989,136899.774324792,0.71198737191793
"108",0.584424325782647,0.259922934863311,0.986710634033431,0.956379132665756,4.2354049944717,132553.997622152,0.905502703354169
"109",0.646295863966603,0.250859919072024,0.970590528280622,0.955092947125561,4.07550422811615,129932.10891832,0.951212595252028
"110",0.548731047839547,0.242604497843667,0.970471008885332,0.954416327913529,3.80509912193805,132029.656733109,0.923690797289381
"111",0.618907505659244,0.25626200486498,0.976751765984092,0.946969155717577,3.96678419936564,122493.73327426,0.911814187109727
"112",0.583238649895556,0.240398719942538,0.970413326792859,0.957843371149996,3.97949764643705,139297.036891321,0.911136241072785
"113",0.6205541447348,0.239369054834179,0.964637826487468,0.930045155993939,4.1919839507621,138500.011424421,0.769073348400245
"114",0.58723242566225,0.239885847787199,0.962837700711774,0.944222540371933,3.89485313397887,135950.423053308,0.883636492879249
"115",0.575679047281429,0.214379544103978,0.97003469022734,0.943861013135331,3.85033420985666,150867.199610153,0.881859176022412
"116",0.546611556224975,0.25616697269198,0.965970124035954,0.94407961815693,3.91413609498257,126152.435470982,0.854159510692875
"117",0.610581757317043,0.234415315380224,0.967393194466332,0.954098820020286,4.0079002134957,141042.668499529,0.902342475476056
"118",0.564777166633871,0.248089518034528,0.962489690116896,0.940384467744122,3.79052395235669,131202.511771447,0.887824393840604
"119",0.596797444449174,0.241495554505227,0.96557439747205,0.928600372682649,3.97628894809458,133781.596018494,0.780138403462357
"120",0.599073194504093,0.255115588163595,0.975710457620616,0.957790915340023,4.02439907771295,133053.180754487,0.923339080458237
"121",0.558374341703506,0.226176225436952,0.962293006241956,0.947078636522023,4.02861566925602,143652.505607477,0.875507208939322
"122",0.581043800496914,0.240203449358849,0.966685973050075,0.950355989533185,3.97300061710924,137725.642681318,0.897523122606548
"123",0.546611556224975,0.25616697269198,0.965970124035954,0.94407961815693,3.91413609498257,126152.435470982,0.854159510692875
"124",0.594969967615579,0.252208901443576,0.965071353812623,0.949669379630091,3.88544233414663,132633.766601922,0.938201768346893
"125",0.566400595993349,0.220303999851939,0.975837718937606,0.956509799931348,3.63685664869876,144729.748366483,0.94633588572623
"126",0.642331890776887,0.245865671902861,0.965773043694058,0.963643651677145,4.2253225503873,142123.61902803,0.961042236514911
"127",0.621419920866982,0.263542866601766,0.958141860301502,0.955439605129739,3.91538289810898,119338.605373689,0.927905248638419
"128",0.646295863966603,0.250859919072024,0.970590528280622,0.955092947125561,4.07550422811615,129932.10891832,0.951212595252028
"129",0.512259209782286,0.233699491379829,0.97152844532827,0.944469518169122,3.4775466100351,135944.050914818,0.92964307096119
"130",0.602182170277199,0.227549249169627,0.972329496734361,0.944996692124563,4.04946889627974,137694.106244905,0.845841640934554
"131",0.569232972192715,0.253021987436708,0.974375625846976,0.944898195543299,3.9041589708896,127322.413129754,0.855680261114844
"132",0.640356557709271,0.285244093406983,0.977044866838962,0.960914832065378,4.09356253838102,115850.360590679,0.950978913242784
"133",0.632432586122517,0.265781521003466,0.962830488176864,0.961837512755419,4.27163451626483,138122.885956388,0.946566996901974
"134",0.589280638387953,0.239887106863017,0.972961345388314,0.959626310853672,3.97030306239474,135332.378207629,0.897418670927258
"135",0.667503726854574,0.26372734354408,0.96830469082127,0.96199907514788,4.28472402234197,137041.171973208,0.953487337736556
"136",0.607840989630785,0.211657739523695,0.97420505579979,0.950275487004384,3.77873120095705,145936.474328197,0.932294866246817
"137",0.564777166633871,0.248089518034528,0.962489690116896,0.940384467744122,3.79052395235669,131202.511771447,0.887824393840604
"138",0.632559219136365,0.266633423211565,0.975598444363935,0.963795480230119,4.31183256423728,132392.987715696,0.927955284816973
"139",0.653806729597092,0.282960333327389,0.96731294783944,0.958937748612683,4.50612282569261,131243.765451209,0.927063396468442
"140",0.606874867918524,0.244055753821895,0.976930250796767,0.950146999147102,3.94650540990323,136549.915880811,0.931006060970902
"141",0.606182607533427,0.22977708833774,0.972492819331329,0.941754389325722,3.97210869574422,138625.424340959,0.866961011819141
"142",0.636905165660923,0.238257839950511,0.975112506809372,0.958663059837201,3.99289617805031,135762.698992134,0.944860673488531
"143",0.597006915940183,0.225164676752681,0.966220502202651,0.94733733509306,3.88609729948932,144311.947681836,0.908997560611842
"144",0.582419710834944,0.229389485474519,0.974383933148652,0.961867026472939,3.98672607629308,143606.79926376,0.918342509796933
"145",0.594418653468283,0.258074162943227,0.966045815574823,0.942495303430158,3.99854953666397,126841.719653738,0.857320103851314
"146",0.578311079514601,0.232361599462608,0.959346119863116,0.945516319129021,3.89983823746834,139569.283502756,0.901972557772058
"147",0.587961082504728,0.243794132897821,0.970698038121419,0.956048760870874,4.13428759667185,140194.050917115,0.910231690309023
"148",0.576105368759374,0.21553360857412,0.980267776750113,0.934552952352222,3.74350887275826,144558.062735666,0.861379683507784
"149",0.613001292369426,0.254544615701957,0.962188102442999,0.956743789641112,3.94675323786415,130274.710124949,0.942159750948048
"150",0.587961082504728,0.243794132897821,0.970698038121419,0.956048760870874,4.13428759667185,140194.050917115,0.910231690309023
"151",0.640662201653953,0.243075235595071,0.959760163461087,0.949728680644597,4.02075452712266,138140.034769409,0.908306770749243
"152",0.541127676315741,0.230833407250875,0.96354223052536,0.948488103932128,3.80699179470923,140098.764864859,0.928299563850893
"153",0.522020082620718,0.231974425061339,0.97619196638621,0.943640390013581,3.73842265424494,137929.640526505,0.873034537579637
"154",0.616673589815238,0.263417928124303,0.962088704988422,0.962058958546548,4.07873355271745,137216.777999947,0.951307603599761
"155",0.547641434941426,0.230095516659189,0.964933760186626,0.952533582748119,3.77188993841027,140118.096088457,0.916543436127255
"156",0.581141687930945,0.228885199073215,0.975308980667173,0.948021011456976,3.84163198750228,143013.246463191,0.911586494918144
"157",0.614799276238639,0.273315604017305,0.975861006726437,0.952610557210961,3.98366961013767,120807.308710231,0.90481883197279
"158",0.567975037925661,0.257087183835936,0.96598062263094,0.932745687028723,4.01750535477494,132852.745143997,0.769303861717212
"159",0.606181808307402,0.25391575032985,0.96873395032082,0.959827863317237,4.13331346930747,134543.238019183,0.946507163741561
"160",0.590724479515951,0.261159464415741,0.981211200619627,0.956312590196255,4.06764430096914,130290.60881106,0.92787583080652
"161",0.627155766443662,0.275783389151088,0.959415150075161,0.963005477013556,4.12314172591874,119151.124526841,0.946382743538442
"162",0.56605471643358,0.220993488502398,0.96520395159275,0.951373001493701,3.69341821811412,145864.612955206,0.937034596858185
"163",0.626530478499758,0.252625729661728,0.966509513332376,0.959377538757024,3.92575873067061,127779.919176874,0.940494879509852
"164",0.602819214512383,0.22081361549042,0.978151102908416,0.952055518047373,3.95425518821223,149176.154930762,0.917190845801056
"165",0.596334757783065,0.237558416335563,0.974088735833702,0.964192382212647,4.09151136647432,151121.799585809,0.932619458717583
"166",0.564777166633871,0.248089518034528,0.962489690116896,0.940384467744122,3.79052395235669,131202.511771447,0.887824393840604
"167",0.5981729592029,0.262242430103303,0.975681382529281,0.956784968301619,4.04633698662577,130652.96062511,0.916446687296846
"168",0.554004645045192,0.23030283759299,0.982981406067955,0.949234126539268,3.92264484163624,143887.19506511,0.888395340603445
"169",0.635685761281262,0.225793586010788,0.971942835934173,0.954880787925895,3.83573377977505,144667.518148406,0.943022530609437
"170",0.56045736463936,0.241603068768312,0.975284250190922,0.953709335200601,3.84111365136094,140257.927160838,0.921135802577185
"171",0.675968468612748,0.293210271737165,0.964448374211822,0.960198432308352,4.46914111078524,127740.338551675,0.92178218238801
"172",0.528924411058283,0.227984522309693,0.969506414787423,0.943551312847074,3.6818724974373,133201.187863502,0.889593245923724
"173",0.631282148591643,0.227794627890436,0.956107384480661,0.956486247160654,4.1524484558041,152858.381090028,0.943484278738409
"174",0.590660262668898,0.240865903441639,0.960166257415176,0.954391368247018,4.00970453390154,142019.208183908,0.926836295472511
"175",0.576105368759374,0.21553360857412,0.980267776750113,0.934552952352222,3.74350887275826,144558.062735666,0.861379683507784
"176",0.555719316674578,0.218707968977767,0.973666815110589,0.948196621101279,3.67357075588666,141599.224699417,0.910037109552703
"177",0.542944920229998,0.229227539116665,0.953587431644725,0.946268848745485,3.72241375254032,138406.858240618,0.917887317409067
"178",0.624972861231373,0.247028720193768,0.955903246871312,0.952400687555246,4.1183270375639,139207.465177774,0.924884761641449
"179",0.604850559025397,0.244714625460734,0.96860006730439,0.947668758754879,3.86118750761774,132940.119519301,0.912384118710773
"180",0.595902651623939,0.221254085643556,0.9801372780485,0.951590496944517,3.93129496373496,152982.843284673,0.937929642811081
"181",0.660437122842166,0.287600131650356,0.975833274678347,0.958679087354857,4.30234063119145,124198.935915563,0.925294913416913
"182",0.512259209782286,0.233699491379829,0.97152844532827,0.944469518169122,3.4775466100351,135944.050914818,0.92964307096119
"183",0.591225996787086,0.232297833353769,0.978168211819403,0.932569127929052,4.00431655893495,140849.435496233,0.789367170656088
"184",0.644608416618213,0.276296590606199,0.963171008726686,0.961760453551029,4.20338928140719,125713.29791206,0.93550863735413
"185",0.606295081574423,0.248978145003114,0.956338685237203,0.94635057114825,3.93708890232578,130468.941944902,0.878525101895624
"186",0.646295863966603,0.250859919072024,0.970590528280622,0.955092947125561,4.07550422811615,129932.10891832,0.951212595252028
"187",0.601725811183399,0.210492984107705,0.962924623095865,0.941644704079488,3.8275059772093,146127.688921454,0.895644618175798
"188",0.612797097461197,0.252436243633626,0.970430729991661,0.963969417420112,4.2139475764921,137718.390042795,0.929222836886242
"189",0.607935417566183,0.267182082279129,0.958922487954038,0.960968083345512,4.09519801844998,128440.557249577,0.925540607131328
"190",0.660561867197277,0.271046798999185,0.982649662712098,0.965308629290962,4.36848320389647,132340.737097988,0.968837292429673
"191",0.612321236229621,0.251442383784331,0.974127223880357,0.921810286188154,4.231089273989,136899.774324792,0.71198737191793
"192",0.591225996787086,0.232297833353769,0.978168211819403,0.932569127929052,4.00431655893495,140849.435496233,0.789367170656088
"193",0.611481210474247,0.229296290235504,0.978260392539198,0.946937693312205,4.040703081077,141810.789482545,0.886363006456261
"194",0.599066272765503,0.247072972145772,0.973954193078596,0.953358412053922,3.86291844952344,131128.254050712,0.962419829528854
"195",0.594969967615579,0.252208901443576,0.965071353812623,0.949669379630091,3.88544233414663,132633.766601922,0.938201768346893
"196",0.596797444449174,0.241495554505227,0.96557439747205,0.928600372682649,3.97628894809458,133781.596018494,0.780138403462357
"197",0.635014524914945,0.28420152431166,0.979512040161604,0.966187890714765,4.16189374843906,121568.612550692,0.927289237575573
"198",0.54646712883338,0.211217120928084,0.948700810544689,0.939918796608805,3.81367195014609,149131.687486405,0.862921442379758
"199",0.558828014124408,0.230160283858185,0.975165167113386,0.948489485535484,3.81848829060708,142155.465904606,0.916701683102984
"200",0.601796900832778,0.249603595899647,0.961727536981348,0.953955369726822,4.04531241027798,136353.038398509,0.903724575139069
"201",0.636905165660923,0.238257839950511,0.975112506809372,0.958663059837201,3.99289617805031,135762.698992134,0.944860673488531
"202",0.599776711445043,0.219068960457392,0.975578924686222,0.952635254257597,4.02379853493252,146691.180088303,0.8872141434757
"203",0.610833252230097,0.251530298756374,0.964730891190874,0.956011289677632,3.99773652032156,135433.4802569,0.93898555196187
"204",0.604750627187519,0.225868489557847,0.968095858118254,0.94386196704135,4.06727046816189,144739.756303341,0.854040419400004
"205",0.56417926546557,0.227396590945919,0.970885648132383,0.94432038033782,3.78520906308128,143464.218011814,0.878000182889282
"206",0.648897077678079,0.263254936140597,0.969502352587024,0.964667932207802,4.05555436444298,126396.493730505,0.940142091559924
"207",0.602787999871826,0.257227677040087,0.97655635301974,0.951490467689359,4.15052219088485,131105.59319522,0.907515796848172
"208",0.653076468836515,0.247309933248239,0.950771779767143,0.959588468194309,4.14429799116142,138047.757716207,0.936639806921949
"209",0.6205541447348,0.239369054834179,0.964637826487468,0.930045155993939,4.1919839507621,138500.011424421,0.769073348400245
"210",0.660437122842166,0.287600131650356,0.975833274678347,0.958679087354857,4.30234063119145,124198.935915563,0.925294913416913
"211",0.61389423806231,0.242804304227811,0.976145111629384,0.95417358564912,3.96196986942188,135642.705868626,0.922554170321224
"212",0.584961925051814,0.204893640218802,0.968994195910527,0.934856669223907,3.75377021052448,154500.677686795,0.877804327635861
"213",0.549861232850257,0.246133885316849,0.961797451151149,0.949356788250608,3.79407467698208,130049.024662188,0.8914229582152
"214",0.566797425036211,0.241338603247051,0.96704944030168,0.955369039116596,3.93600381374257,139768.340876112,0.888851969567677
"215",0.607222913617016,0.242829106041242,0.970180123023455,0.951227920893731,3.94078470076574,139179.938879693,0.931923910216486
"216",0.667606859181982,0.276089083439654,0.982051461198776,0.966178029433444,4.34499429508537,130426.903847495,0.956868455513304
"217",0.660437122842166,0.287600131650356,0.975833274678347,0.958679087354857,4.30234063119145,124198.935915563,0.925294913416913
"218",0.595958593075222,0.244720478541167,0.973001162421205,0.936731614155505,3.88763803447526,125156.447840819,0.805356430334835
"219",0.5718889953438,0.223992677494995,0.970254659573147,0.953144888352008,4.00625395965875,151543.988477023,0.898927914145606
"220",0.559906393333645,0.25667368312223,0.969340658344384,0.950091357352046,4.00632476209739,126681.725183699,0.888831017251519
"221",0.583671060719392,0.248180929694548,0.964313027106858,0.961164229322037,3.93280166916942,139656.88573638,0.961753690872116
"222",0.568943388647241,0.219486564642893,0.962630706817199,0.944021024351395,3.84634858006449,143323.6103942,0.889278862576569
"223",0.618050946618093,0.243976226921563,0.962974896859813,0.95473147910081,3.89837235544022,136502.158164624,0.944118899657344
"224",0.592801991921397,0.251696504629662,0.976050262405973,0.957178314711268,4.13129317786603,133781.704458648,0.916657553222023
"225",0.564450026167073,0.281343485705966,0.987540521131874,0.955474454148103,3.86474635189363,118238.110306899,0.927009269529484
"226",0.561363205024771,0.234112555716464,0.975575907228563,0.947514128186376,3.73499101668586,135187.120126553,0.910193853462774
"227",0.640438010958688,0.28085254080883,0.969983216173096,0.954963927657567,4.24706059272155,128304.164452401,0.925091274826872
"228",0.61389423806231,0.242804304227811,0.976145111629384,0.95417358564912,3.96196986942188,135642.705868626,0.922554170321224
"229",0.607829890805278,0.256018307275085,0.96605314149569,0.948259168807046,3.88208059266359,126958.890293733,0.89906117605397
"230",0.614949648074369,0.222113690569486,0.954471654898887,0.938592308678555,3.7229811746047,135565.26300359,0.900558828645274
"231",0.636905165660923,0.238257839950511,0.975112506809372,0.958663059837201,3.99289617805031,135762.698992134,0.944860673488531
"232",0.604850559025397,0.244714625460734,0.96860006730439,0.947668758754879,3.86118750761774,132940.119519301,0.912384118710773
"233",0.55693165587778,0.242543131385593,0.963246230183129,0.94848184474681,3.86029436988986,131514.950529969,0.885001702669365
"234",0.579059846087038,0.223114520208762,0.953146563441838,0.942472504033766,3.85898847682489,143346.350492499,0.87113113783785
"235",0.631500487318345,0.27412671770564,0.974813342459254,0.957771670128671,4.03854202809662,126521.397664433,0.939236380586972
"236",0.600376666913923,0.268314239701084,0.968146058186545,0.957063764381738,3.95814388906135,119071.589655786,0.922804825835746
"237",0.619586409543482,0.271340195998864,0.967467632994474,0.962624892562537,4.15218863308679,127499.922695628,0.933922134223914
"238",0.600478827198977,0.259366868514357,0.971614061319731,0.959051256721766,4.10952374821549,134247.664439865,0.916855343962387
"239",0.615426083134412,0.273223864826367,0.974247749977329,0.96557665437142,4.12575195216299,125972.580065904,0.931617942451262
